group,Date,KWH,Next_3_Days_Energy_Total,cloud_cover,sunshine,global_radiation,max_temp,mean_temp,min_temp,precipitation,pressure,snow_depth
34,2013-04-07,1292.487,1139.9066666666668,1.0,7.6,187.0,11.2,4.6,-1.2,0.0,101970.0,0.0
34,2013-04-08,1273.696,1094.532,5.0,4.2,143.0,9.7,7.7,4.1,2.4,100530.0,0.0
34,2013-04-09,1307.051,1037.9593333333332,7.0,0.0,59.0,11.1,6.7,3.6,0.2,99750.0,0.0
34,2013-04-10,1201.234,958.0033333333334,5.0,3.1,128.0,13.4,7.0,2.8,10.4,100340.0,0.0
34,2013-04-11,1195.239,954.912,7.0,1.4,99.0,13.2,9.2,4.9,5.6,99710.0,0.0
34,2013-04-12,1246.648,993.027,6.0,1.3,98.0,15.1,9.7,6.1,3.4,99790.0,0.0
34,2013-04-13,1248.495,1052.8746666666668,7.0,1.3,99.0,19.9,9.7,4.2,4.4,101120.0,0.0
34,2013-04-14,1173.609,1067.7286666666666,5.0,7.3,193.0,15.7,14.8,9.7,0.0,101320.0,0.0
34,2013-04-15,1118.366,1038.3416666666665,5.0,3.2,135.0,17.1,13.2,10.6,0.0,101690.0,0.0
34,2013-04-16,1110.233,1007.85,5.0,4.9,163.0,18.8,13.2,9.3,0.0,101550.0,0.0
34,2013-04-17,1079.457,983.6526666666668,5.0,2.8,131.0,15.4,13.8,8.7,0.0,101400.0,0.0
34,2013-04-18,1100.985,983.702,3.0,6.3,185.0,13.6,12.2,8.9,1.6,101360.0,0.0
34,2013-04-19,1139.431,989.7676666666666,5.0,2.9,134.0,14.0,10.1,6.6,0.0,102630.0,0.0
34,2013-04-20,1128.309,1006.4653333333334,0.0,13.1,272.0,14.8,8.4,2.8,0.0,103250.0,0.0
34,2013-04-21,1131.776,1010.9336666666668,2.0,7.9,210.0,15.5,8.1,1.4,0.0,102150.0,0.0
34,2013-04-22,1159.635,986.644,6.0,3.6,149.0,20.7,11.0,6.5,0.0,101610.0,0.0
34,2013-04-23,992.185,979.5686666666668,2.0,12.8,273.0,20.3,15.0,9.2,0.0,101980.0,0.0
34,2013-04-24,962.058,987.17,4.0,6.4,193.0,22.8,14.4,8.5,0.2,102380.0,0.0
34,2013-04-25,919.767,999.8756666666668,4.0,10.5,248.0,13.4,16.4,9.9,2.8,102070.0,0.0
34,2013-04-26,982.911,1018.8423333333334,5.0,4.3,164.0,11.4,10.0,6.6,0.0,101540.0,0.0
34,2013-04-27,1076.403,1044.5976666666666,4.0,5.8,188.0,12.1,7.2,2.9,2.6,101560.0,0.0
34,2013-04-28,1099.31,1055.087,4.0,4.9,175.0,14.8,6.3,0.5,0.0,101680.0,0.0
34,2013-04-29,1027.473,1049.6143333333332,4.0,7.6,216.0,14.7,11.2,7.5,0.0,101700.0,0.0
34,2013-04-30,988.242,1028.0326666666667,2.0,10.1,250.0,16.5,9.5,4.2,0.0,102480.0,0.0
34,2013-05-01,1007.835,1018.969,2.0,10.2,253.0,17.6,10.2,3.8,0.0,102430.0,0.0
34,2013-05-02,954.881,1047.2493333333332,0.0,13.5,294.0,19.4,11.3,5.0,0.0,102280.0,0.0
34,2013-05-03,988.39,1049.7876666666666,0.0,13.0,290.0,17.2,12.1,4.7,0.0,101980.0,0.0
34,2013-05-04,1026.032,1070.7016666666666,4.0,5.9,197.0,18.7,12.5,7.7,1.0,101750.0,0.0
34,2013-05-05,1004.974,1073.8933333333332,6.0,2.4,139.0,22.0,12.7,6.7,0.0,102190.0,0.0
34,2013-05-06,1001.795,1072.0196666666668,3.0,12.2,284.0,22.6,16.4,10.8,0.0,102000.0,0.0
34,2013-05-07,953.163,1056.8273333333334,0.0,12.6,290.0,17.9,15.9,9.1,0.6,101610.0,0.0
34,2013-05-08,983.748,1029.379,6.0,1.1,112.0,14.9,15.0,12.0,0.2,100720.0,0.0
34,2013-05-09,1024.599,1058.7009999999998,4.0,6.9,216.0,18.3,10.9,6.9,0.8,100830.0,0.0
34,2013-05-10,991.28,1054.9403333333332,7.0,0.0,75.0,14.1,14.0,9.6,1.8,101050.0,0.0
34,2013-05-11,1040.648,1032.2283333333332,6.0,2.4,142.0,15.4,10.5,6.8,2.4,101090.0,0.0
34,2013-05-12,1101.865,970.6393333333332,5.0,6.9,219.0,15.8,10.2,5.0,0.4,101470.0,0.0
34,2013-05-13,1022.748,969.3066666666664,5.0,6.3,210.0,12.3,13.2,10.5,0.0,101170.0,0.0
34,2013-05-14,1024.23,982.0563333333332,8.0,1.5,125.0,14.4,9.8,7.3,7.6,100260.0,0.0
34,2013-05-15,1037.12,1013.558,6.0,1.3,121.0,16.9,10.3,6.1,0.6,99450.0,0.0
34,2013-05-16,995.557,1010.7066666666664,2.0,8.6,246.0,12.6,10.2,3.4,0.2,99980.0,0.0
34,2013-05-17,1109.071,996.6966666666666,6.0,0.7,106.0,16.0,9.7,6.7,0.0,100640.0,0.0
34,2013-05-18,1044.735,992.4033333333332,6.0,1.7,131.0,18.8,12.4,8.8,0.0,100820.0,0.0
34,2013-05-19,1058.299,984.2693333333332,3.0,3.2,162.0,17.3,13.7,8.6,0.2,101140.0,0.0
34,2013-05-20,1118.646,956.6213333333332,7.0,0.0,79.0,15.3,14.1,10.9,0.0,101170.0,0.0
34,2013-05-21,1039.114,926.3739999999998,7.0,1.1,118.0,15.0,13.9,12.4,0.4,101610.0,0.0
34,2013-05-22,1012.722,924.48,6.0,1.8,135.0,11.7,12.4,9.7,0.0,101870.0,0.0
34,2013-05-23,1036.301,958.9016666666664,5.0,5.9,211.0,9.9,8.7,5.7,0.6,101370.0,0.0
34,2013-05-24,1127.08,963.5113333333333,7.0,0.2,92.0,16.2,7.7,5.5,4.8,100970.0,0.0
34,2013-05-25,1001.44,1007.9196666666666,3.0,10.3,276.0,19.8,10.8,5.3,0.0,102070.0,0.0
34,2013-05-26,968.165,1013.9106666666664,1.0,14.3,328.0,18.2,12.9,6.0,0.0,101840.0,0.0
34,2013-05-27,942.313,1038.302,2.0,12.8,310.0,12.0,12.1,6.0,4.0,100860.0,0.0
34,2013-05-28,997.442,1018.4523333333332,8.0,0.0,81.0,13.2,10.8,9.6,12.2,100050.0,0.0
34,2013-05-29,1006.414,1019.036,7.0,1.1,121.0,15.2,10.4,7.5,4.0,100480.0,0.0
34,2013-05-30,1036.818,995.4249999999998,8.0,0.1,89.0,21.9,12.8,10.4,0.0,101100.0,0.0
34,2013-05-31,988.888,994.1453333333332,6.0,5.3,205.0,18.8,16.7,11.4,0.0,101830.0,0.0
34,2013-06-01,964.384,1004.486,4.0,7.9,246.0,18.7,14.4,10.0,0.0,102340.0,0.0
34,2013-06-02,1023.938,1016.8543333333332,2.0,11.6,297.0,19.3,13.5,8.2,0.0,102890.0,0.0
34,2013-06-03,964.486,1004.154,1.0,13.2,318.0,21.2,14.0,8.7,0.0,103140.0,0.0
34,2013-06-04,881.4399999999999,980.7803333333331,0.0,14.1,329.0,21.5,14.3,7.4,0.0,102680.0,0.0
34,2013-06-05,933.196,979.0409999999998,3.0,9.1,265.0,22.9,15.0,8.5,0.0,102150.0,0.0
34,2013-06-06,958.804,973.7076666666666,2.0,13.3,320.0,20.6,15.7,8.5,0.4,102160.0,0.0
34,2013-06-07,984.705,988.2613333333333,5.0,4.6,196.0,18.6,15.1,9.6,0.6,102310.0,0.0
34,2013-06-08,947.025,1001.2999999999998,4.0,11.4,297.0,15.3,13.8,8.9,0.0,102140.0,0.0
34,2013-06-09,1092.029,1018.3556666666664,8.0,0.3,98.0,16.1,12.9,10.5,0.0,101670.0,0.0
34,2013-06-10,1002.678,1001.991,8.0,0.1,89.0,18.1,13.3,10.5,0.0,101570.0,0.0
34,2013-06-11,1020.199,980.0033333333332,6.0,0.6,109.0,17.8,13.3,8.5,0.0,101360.0,0.0
34,2013-06-12,1032.48,968.519,8.0,0.3,99.0,19.3,15.8,13.7,2.2,101110.0,0.0
34,2013-06-13,1004.429,979.048,7.0,1.5,135.0,19.7,16.2,13.0,0.0,101140.0,0.0
34,2013-06-14,949.366,993.871,5.0,5.1,206.0,18.3,14.4,9.1,1.0,101570.0,0.0
34,2013-06-15,1028.641,994.3039999999996,6.0,6.3,226.0,18.2,14.5,10.7,3.0,100870.0,0.0
34,2013-06-16,1035.451,995.5116666666668,6.0,2.5,158.0,21.3,14.9,11.5,0.2,101380.0,0.0
34,2013-06-17,986.471,1002.1713333333332,5.0,0.2,95.0,21.0,17.0,12.7,0.0,101400.0,0.0
34,2013-06-18,990.54,997.1283333333332,5.0,3.2,172.0,26.1,17.3,13.5,0.0,101440.0,0.0
34,2013-06-19,965.33,978.2773333333332,5.0,4.9,203.0,21.3,20.7,15.3,0.0,101470.0,0.0
34,2013-06-20,981.253,965.6476666666664,6.0,2.0,147.0,23.7,19.0,16.6,0.0,101180.0,0.0
34,2013-06-21,974.54,937.1593333333332,6.0,3.3,174.0,19.4,18.8,13.9,1.6,101010.0,0.0
34,2013-06-22,1008.991,935.9843333333332,7.0,1.1,125.0,18.6,15.6,11.8,0.2,100670.0,0.0
34,2013-06-23,1020.369,931.3076666666666,7.0,1.9,145.0,17.7,15.7,12.7,0.2,100990.0,0.0
34,2013-06-24,1025.707,945.2183333333332,7.0,0.4,103.0,21.1,13.9,10.0,0.0,102240.0,0.0
34,2013-06-25,959.897,946.5296666666668,5.0,7.9,250.0,22.5,16.0,10.8,0.0,102890.0,0.0
34,2013-06-26,954.406,941.1963333333332,5.0,5.5,213.0,20.7,16.4,10.2,0.0,103000.0,0.0
34,2013-06-27,991.254,952.7593333333332,5.0,5.0,204.0,21.5,16.3,11.9,1.4,102640.0,0.0
34,2013-06-28,991.484,976.7013333333332,7.0,0.0,81.0,22.2,16.8,12.1,0.8,101980.0,0.0
34,2013-06-29,998.875,991.4123333333332,4.0,9.1,266.0,27.2,17.7,13.2,0.0,102280.0,0.0
34,2013-06-30,992.553,990.7869999999998,2.0,11.1,293.0,21.3,20.7,14.1,0.0,102160.0,0.0
34,2013-07-01,995.107,978.5433333333332,3.0,8.2,253.0,17.9,17.4,13.4,0.0,101700.0,0.0
34,2013-07-02,1018.854,955.9103333333333,5.0,0.0,80.0,21.5,14.8,11.6,1.2,101110.0,0.0
34,2013-07-03,977.424,958.6343333333332,7.0,0.2,94.0,24.9,17.9,14.3,0.0,100890.0,0.0
34,2013-07-04,938.554,945.1456666666668,4.0,4.5,194.0,26.3,18.7,12.5,0.0,101970.0,0.0
34,2013-07-05,980.965,957.524,0.0,11.9,302.0,28.1,19.2,12.0,0.0,102860.0,0.0
34,2013-07-06,891.959,963.3613333333332,0.0,13.6,323.0,29.5,21.1,14.0,0.0,102940.0,0.0
34,2013-07-07,935.029,984.958,0.0,13.8,325.0,27.7,23.0,16.5,0.0,103160.0,0.0
34,2013-07-08,966.935,989.9786666666664,0.0,13.7,323.0,27.2,21.6,15.5,0.0,103260.0,0.0
34,2013-07-09,933.691,975.6376666666664,0.0,14.5,333.0,24.6,19.9,12.5,0.0,102820.0,0.0
34,2013-07-10,938.963,978.1636666666664,1.0,12.8,311.0,23.4,19.1,13.6,0.0,102560.0,0.0
34,2013-07-11,950.935,980.5816666666664,3.0,12.5,307.0,25.9,17.6,11.8,0.0,102550.0,0.0
34,2013-07-12,968.38,1009.0543333333331,2.0,8.1,248.0,31.4,19.1,12.3,0.0,102510.0,0.0
34,2013-07-13,1010.789,1013.0539999999996,1.0,12.1,301.0,29.8,22.9,14.3,0.0,102390.0,0.0
34,2013-07-14,995.068,1003.4213333333332,1.0,11.3,290.0,30.9,23.8,17.8,0.0,102360.0,0.0
34,2013-07-15,966.504,980.1376666666664,0.0,12.6,306.0,31.0,24.4,17.8,0.0,102310.0,0.0
34,2013-07-16,974.058,964.3709999999998,1.0,9.2,261.0,31.9,24.1,17.2,0.0,102280.0,0.0
34,2013-07-17,927.169,960.9836666666664,1.0,8.3,248.0,29.5,25.0,18.0,0.0,102380.0,0.0
34,2013-07-18,974.676,958.3613333333332,0.0,13.9,320.0,29.3,24.0,18.4,0.0,102610.0,0.0
34,2013-07-19,933.592,948.2666666666664,0.0,14.3,324.0,24.6,22.6,15.9,0.0,102510.0,0.0
34,2013-07-20,964.304,953.2736666666664,5.0,2.9,159.0,27.5,20.6,16.5,0.0,102330.0,0.0
34,2013-07-21,992.188,952.9203333333332,4.0,7.5,234.0,33.5,22.2,16.9,0.6,101950.0,0.0
34,2013-07-22,998.382,948.5396666666666,1.0,10.9,279.0,29.6,25.4,17.2,0.2,101580.0,0.0
34,2013-07-23,979.366,921.4506666666664,3.0,4.9,193.0,27.7,25.2,20.7,0.4,101330.0,0.0
34,2013-07-24,949.165,906.3746666666666,1.0,8.6,247.0,26.9,21.5,15.3,8.6,101430.0,0.0
34,2013-07-25,1005.96,901.7213333333332,4.0,6.5,217.0,26.8,21.6,16.3,0.0,101280.0,0.0
34,2013-07-26,986.62,917.4366666666664,3.0,7.9,236.0,28.9,20.4,13.9,0.0,101240.0,0.0
34,2013-07-27,1034.583,932.655,3.0,5.8,205.0,24.9,21.8,14.7,6.0,100650.0,0.0
34,2013-07-28,1017.959,939.5593333333333,4.0,7.8,233.0,24.7,19.8,14.7,2.8,100680.0,0.0
34,2013-07-29,957.722,929.0853333333332,4.0,5.5,199.0,22.3,20.3,15.8,2.8,101150.0,0.0
34,2013-07-30,964.732,912.8433333333332,3.0,3.1,157.0,26.9,18.8,15.2,2.6,101350.0,0.0
34,2013-07-31,970.659,902.326,6.0,1.3,119.0,34.1,21.4,15.9,0.0,101530.0,0.0
34,2013-08-01,947.56,915.9739999999998,1.0,13.3,299.0,26.4,25.3,16.5,0.0,100920.0,0.0
34,2013-08-02,956.865,934.601,3.0,5.0,188.0,24.7,21.8,17.2,3.2,100880.0,0.0
34,2013-08-03,940.375,963.0533333333332,1.0,9.8,254.0,24.5,20.0,15.2,0.0,101520.0,0.0
34,2013-08-04,962.581,978.4386666666666,2.0,6.1,203.0,23.8,19.4,14.3,0.0,101890.0,0.0
34,2013-08-05,955.805,954.101,2.0,2.0,132.0,22.7,20.3,16.7,12.0,101210.0,0.0
34,2013-08-06,927.233,935.0403333333333,1.0,9.1,242.0,23.1,17.3,11.9,0.0,101580.0,0.0
34,2013-08-07,881.314,940.8553333333332,1.0,7.3,217.0,25.5,18.9,14.7,0.0,101450.0,0.0
34,2013-08-08,910.577,962.6566666666664,1.0,9.5,245.0,24.9,18.9,12.2,0.6,101930.0,0.0
34,2013-08-09,913.273,989.4783333333332,5.0,4.7,177.0,23.0,20.2,15.5,0.0,101900.0,0.0
34,2013-08-10,928.46,997.036,5.0,2.8,144.0,24.0,18.1,13.2,0.0,102200.0,0.0
34,2013-08-11,956.232,1018.4506666666666,3.0,8.9,234.0,22.8,20.2,16.4,0.0,101810.0,0.0
34,2013-08-12,933.986,1001.3156666666664,2.0,4.3,168.0,21.5,18.2,13.6,0.0,101710.0,0.0
34,2013-08-13,897.038,987.927,1.0,4.3,167.0,23.4,15.9,10.3,0.4,102190.0,0.0
34,2013-08-14,907.506,958.4483333333332,3.0,5.7,187.0,24.2,17.3,11.2,1.0,102280.0,0.0
34,2013-08-15,902.434,960.334,3.0,2.1,127.0,23.6,20.2,16.1,1.2,101850.0,0.0
34,2013-08-16,937.982,959.9449999999998,3.0,2.4,132.0,20.9,20.2,16.8,0.8,101500.0,0.0
34,2013-08-17,963.387,1001.5726666666666,3.0,2.5,133.0,23.9,17.4,13.9,0.0,101230.0,0.0
34,2013-08-18,987.791,1010.3843333333332,2.0,4.2,161.0,23.5,19.9,15.8,0.0,100970.0,0.0
34,2013-08-19,984.138,1026.5909999999997,1.0,8.9,224.0,24.9,17.6,11.7,0.0,102010.0,0.0
34,2013-08-20,890.374,998.6106666666664,0.0,10.6,243.0,27.5,18.4,11.8,0.0,102740.0,0.0
34,2013-08-21,930.609,1004.9266666666666,0.0,11.3,249.0,23.9,20.1,12.7,2.8,102370.0,0.0
34,2013-08-22,1001.583,1010.144,2.0,0.8,92.0,27.7,20.2,16.4,0.0,101970.0,0.0
34,2013-08-23,955.778,1018.1843333333333,0.0,6.2,184.0,18.7,21.7,15.7,0.6,101450.0,0.0
34,2013-08-24,1011.074,1030.705333333333,6.0,0.0,61.0,24.7,18.0,17.2,9.8,101100.0,0.0
34,2013-08-25,1024.256,1048.1429999999998,5.0,4.9,164.0,25.9,18.8,12.9,0.2,101330.0,0.0
34,2013-08-26,1020.022,1063.9066666666663,3.0,7.2,193.0,23.6,20.4,14.9,0.0,101840.0,0.0
34,2013-08-27,959.669,1072.9256666666668,2.0,8.5,208.0,24.7,17.8,11.9,0.0,101870.0,0.0
34,2013-08-28,984.09,1064.683,1.0,9.2,215.0,24.7,18.5,12.2,0.0,102230.0,0.0
34,2013-08-29,931.586,1087.3196666666663,1.0,8.1,200.0,25.4,19.5,14.2,0.0,102180.0,0.0
34,2013-08-30,965.326,1118.9129999999998,2.0,8.2,200.0,21.4,20.3,15.1,0.0,101970.0,0.0
34,2013-08-31,982.923,1147.1626666666666,1.0,10.8,228.0,22.3,17.6,13.8,0.0,102560.0,0.0
34,2013-09-01,1056.469,1154.385,0.0,5.4,156.0,26.2,15.8,9.2,0.0,102950.0,0.0
34,2013-09-02,991.761,1135.3206666666665,0.0,12.6,233.0,26.0,18.8,11.4,0.0,102710.0,0.0
34,2013-09-03,1031.543,1087.5343333333333,2.0,4.2,137.0,28.5,20.1,14.2,0.0,102700.0,0.0
34,2013-09-04,972.528,1058.2093333333332,0.0,12.5,229.0,29.5,21.1,13.7,0.0,102070.0,0.0
34,2013-09-05,1010.709,1036.4046666666666,2.0,11.6,218.0,18.1,22.0,14.4,0.0,101110.0,0.0
34,2013-09-06,1047.195,1050.1063333333334,5.0,2.8,114.0,19.5,16.2,14.2,1.2,100860.0,0.0
34,2013-09-07,996.649,1086.8453333333334,2.0,6.1,156.0,18.5,15.2,10.9,0.2,101400.0,0.0
34,2013-09-08,1048.272,1105.128,2.0,5.3,145.0,14.1,13.3,8.0,3.2,101800.0,0.0
34,2013-09-09,1099.508,1105.694,4.0,0.1,58.0,17.2,11.6,9.0,3.2,101660.0,0.0
34,2013-09-10,1043.94,1059.871,2.0,4.0,127.0,17.4,13.1,9.0,0.0,102040.0,0.0
34,2013-09-11,1075.329,1035.9203333333332,6.0,0.8,75.0,20.5,14.7,11.9,2.6,102120.0,0.0
34,2013-09-12,1074.78,1035.5183333333334,6.0,0.8,74.0,19.6,16.5,12.5,1.8,101930.0,0.0
34,2013-09-13,1111.85,1046.186,7.0,0.1,55.0,14.2,16.9,14.2,29.8,101680.0,0.0
34,2013-09-14,1170.109,1069.1876666666667,6.0,0.0,49.0,16.2,11.7,9.2,0.2,101610.0,0.0
34,2013-09-15,1159.529,1077.659666666667,3.0,3.5,114.0,15.2,11.4,6.6,1.8,100970.0,0.0
34,2013-09-16,1133.517,1073.3533333333332,0.0,9.4,177.0,14.8,11.6,7.9,0.2,100310.0,0.0
34,2013-09-17,1112.916,1057.366,4.0,0.5,64.0,16.3,11.4,8.0,4.6,100000.0,0.0
34,2013-09-18,1016.17,1051.693,4.0,4.1,118.0,17.5,13.5,10.7,0.0,100430.0,0.0
34,2013-09-19,1045.542,1053.3343333333337,2.0,1.1,74.0,19.2,12.3,7.0,0.2,101040.0,0.0
34,2013-09-20,1047.502,1049.794,4.0,6.4,141.0,18.9,14.0,8.7,0.0,101830.0,0.0
34,2013-09-21,1057.275,1056.7086666666669,4.0,0.0,44.0,19.8,14.4,9.8,0.0,102450.0,0.0
34,2013-09-22,1155.759,1080.6743333333334,6.0,0.0,44.0,18.6,17.2,14.5,0.0,102790.0,0.0
34,2013-09-23,1102.35,1075.7626666666663,4.0,1.2,72.0,22.2,15.8,12.9,0.2,102470.0,0.0
34,2013-09-24,1058.973,1079.834,5.0,6.1,132.0,21.9,16.1,10.0,0.0,101640.0,0.0
34,2013-09-25,1018.29,1076.4983333333332,7.0,2.3,87.0,20.2,17.2,12.5,0.0,101180.0,0.0
34,2013-09-26,1030.498,1127.4113333333337,7.0,3.4,100.0,18.7,17.1,14.0,0.0,101660.0,0.0
34,2013-09-27,1057.767,1121.7236666666668,5.0,7.0,136.0,20.2,14.6,10.4,0.0,101610.0,0.0
34,2013-09-28,1050.293,1174.7643333333333,6.0,0.7,59.0,19.1,16.0,11.8,0.4,100950.0,0.0
34,2013-09-29,1099.503,1180.8246666666666,6.0,4.5,108.0,19.1,16.5,13.8,0.0,100690.0,0.0
34,2013-09-30,1083.183,1190.3673333333334,5.0,2.4,83.0,17.5,16.4,13.7,0.0,100680.0,0.0
34,2013-10-01,1037.374,1155.9223333333332,6.0,0.0,39.0,22.0,14.6,11.7,0.0,100890.0,0.0
34,2013-10-02,1051.541,1121.6636666666666,7.0,2.1,77.0,19.2,18.0,14.0,0.0,101050.0,0.0
34,2013-10-03,1066.164,1126.304,6.0,0.9,59.0,22.0,16.3,13.3,1.6,100850.0,0.0
34,2013-10-04,1042.298,1106.1319999999998,6.0,3.9,96.0,19.4,19.0,16.0,0.0,100920.0,0.0
34,2013-10-05,1040.92,1155.156,6.0,0.9,57.0,19.8,16.0,12.6,0.2,102020.0,0.0
34,2013-10-06,1086.908,1165.0343333333333,4.0,9.5,142.0,20.3,14.2,8.6,0.0,102570.0,0.0
34,2013-10-07,1114.195,1158.7356666666667,7.0,4.3,96.0,21.0,15.1,9.9,0.0,102550.0,0.0
34,2013-10-08,1026.185,1116.7406666666668,6.0,4.9,100.0,17.8,16.8,12.6,0.0,102480.0,0.0
34,2013-10-09,1099.122,1094.9183333333333,6.0,1.3,60.0,12.1,15.5,13.2,0.0,101990.0,0.0
34,2013-10-10,1104.188,1100.1056666666666,4.0,3.3,82.0,13.6,9.6,7.0,1.2,101890.0,0.0
34,2013-10-11,1178.924,1094.070333333333,4.0,2.4,72.0,14.1,10.9,8.2,5.0,101780.0,0.0
34,2013-10-12,1082.059,1116.199,7.0,3.0,77.0,11.4,11.7,9.2,2.2,101820.0,0.0
34,2013-10-13,1263.31,1142.952,6.0,0.0,32.0,11.8,10.5,9.6,9.0,101070.0,0.0
34,2013-10-14,1197.105,1145.1753333333334,7.0,0.2,38.0,13.9,10.3,8.7,2.4,100740.0,0.0
34,2013-10-15,1110.687,1136.2106666666666,5.0,3.4,78.0,15.9,10.9,7.9,0.2,101080.0,0.0
34,2013-10-16,1159.975,1128.49,5.0,1.8,60.0,18.7,10.7,5.4,4.8,101020.0,0.0
34,2013-10-17,1094.329,1127.8686666666665,4.0,6.4,101.0,17.9,13.9,9.0,0.0,101360.0,0.0
34,2013-10-18,1124.608,1147.023,5.0,0.2,36.0,18.5,14.3,10.6,1.0,101370.0,0.0
34,2013-10-19,1099.459,1180.7936666666667,5.0,0.5,41.0,17.4,15.6,12.6,5.6,100540.0,0.0
34,2013-10-20,1241.401,1203.1176666666668,6.0,3.3,71.0,18.2,14.9,12.4,7.0,100530.0,0.0
34,2013-10-21,1154.243,1194.7976666666666,7.0,0.0,28.0,18.4,15.2,12.2,1.2,100570.0,0.0
34,2013-10-22,1080.563,1165.9513333333332,7.0,0.0,27.0,17.8,16.9,15.3,6.8,99710.0,0.0
34,2013-10-23,1115.416,1154.8909999999998,4.0,5.4,85.0,17.7,15.6,13.4,0.0,99930.0,0.0
34,2013-10-24,1088.776,1154.5326666666667,4.0,7.3,97.0,18.8,12.1,6.4,1.8,101330.0,0.0
34,2013-10-25,1096.125,1181.185,6.0,2.0,54.0,17.7,15.4,11.9,0.2,100500.0,0.0
34,2013-10-26,1097.31,1252.4703333333334,4.0,1.1,44.0,16.9,16.1,14.4,4.0,100420.0,0.0
34,2013-10-27,1155.162,1284.8843333333334,5.0,4.9,77.0,15.2,14.0,11.0,23.5,99650.0,0.0
34,2013-10-28,1176.384,1263.2336666666667,6.0,3.9,68.0,13.1,13.3,11.3,2.5,99250.0,0.0
34,2013-10-29,1103.98,1195.1503333333333,1.0,6.5,85.0,14.5,10.3,7.5,0.0,101060.0,0.0
34,2013-10-30,1128.268,1182.78,3.0,6.2,82.0,13.3,9.0,3.5,1.0,102010.0,0.0
34,2013-10-31,1153.222,1180.91,7.0,0.0,23.0,15.0,10.7,8.1,0.2,101650.0,0.0
34,2013-11-01,1102.116,1216.9226666666666,7.0,0.0,23.0,15.8,13.2,11.4,0.6,100890.0,0.0
34,2013-11-02,1185.731,1267.134,5.0,3.7,62.0,12.6,13.0,10.2,0.0,99860.0,0.0
34,2013-11-03,1254.534,1312.4316666666666,3.0,6.3,78.0,10.8,10.0,7.4,15.0,99870.0,0.0
34,2013-11-04,1169.088,1317.4103333333333,3.0,7.4,83.0,13.0,8.4,5.9,5.0,99190.0,0.0
34,2013-11-05,1160.771,1282.4836666666667,7.0,1.0,36.0,15.7,8.6,4.2,2.0,99480.0,0.0
34,2013-11-06,1167.995,1265.0490000000002,8.0,0.0,21.0,11.2,12.5,9.3,3.2,99950.0,0.0
34,2013-11-07,1135.907,1286.327,5.0,0.6,31.0,11.4,10.2,9.2,0.0,100640.0,0.0
34,2013-11-08,1159.696,1357.5886666666668,3.0,0.2,25.0,8.2,8.3,5.1,8.8,100560.0,0.0
34,2013-11-09,1247.952,1439.8176666666666,4.0,0.2,25.0,10.2,6.0,3.7,5.6,100610.0,0.0
34,2013-11-10,1349.763,1456.7163333333335,2.0,7.9,79.0,13.1,7.3,4.4,1.0,101590.0,0.0
34,2013-11-11,1256.938,1366.180333333333,7.0,0.0,19.0,12.8,7.4,1.6,2.8,102240.0,0.0
34,2013-11-12,1183.0,1276.7253333333333,4.0,1.4,36.0,10.8,11.2,9.6,0.2,102630.0,0.0
34,2013-11-13,1145.513,1221.5603333333331,2.0,6.6,69.0,9.7,6.1,1.3,0.4,103210.0,0.0
34,2013-11-14,1219.827,1228.833,2.0,4.5,57.0,10.0,7.0,4.2,0.0,102400.0,0.0
34,2013-11-15,1177.39,1235.6253333333334,1.0,6.4,66.0,10.0,6.7,3.4,0.0,103290.0,0.0
34,2013-11-16,1253.551,1265.8633333333337,3.0,5.4,60.0,9.7,5.2,0.3,0.0,103200.0,0.0
34,2013-11-17,1370.461,1260.434,8.0,0.0,17.0,9.6,6.2,2.7,0.4,102430.0,0.0
34,2013-11-18,1313.283,1247.3676666666668,8.0,0.0,17.0,6.4,8.8,7.9,0.2,101100.0,0.0
34,2013-11-19,1268.487,1218.894,1.0,7.1,66.0,7.6,4.4,2.3,0.2,101400.0,0.0
34,2013-11-20,1265.681,1228.9153333333334,5.0,1.7,35.0,8.3,2.4,-2.9,4.2,100410.0,0.0
34,2013-11-21,1260.979,1256.9996666666666,4.0,2.1,37.0,8.2,5.8,3.3,0.0,100450.0,0.0
34,2013-11-22,1332.321,1268.89,2.0,4.3,50.0,8.1,5.8,3.3,0.0,101790.0,0.0
34,2013-11-23,1479.466,1306.053666666667,4.0,5.4,55.0,8.2,5.2,2.3,0.0,102440.0,0.0
34,2013-11-24,1507.666,1284.363,7.0,0.0,16.0,7.5,6.0,3.8,0.0,103070.0,0.0
34,2013-11-25,1383.017,1275.5203333333336,7.0,1.1,28.0,8.2,5.8,4.0,0.0,103780.0,0.0
34,2013-11-26,1207.858,1257.4843333333336,5.0,5.5,53.0,10.9,4.4,0.6,0.2,103890.0,0.0
34,2013-11-27,1239.301,1282.731,8.0,0.0,15.0,10.3,6.6,2.2,0.0,103400.0,0.0
34,2013-11-28,1217.522,1316.0866666666668,8.0,0.0,15.0,10.4,8.8,7.2,0.0,103470.0,0.0
34,2013-11-29,1229.676,1314.9996666666666,6.0,0.0,15.0,9.0,8.9,7.4,0.2,102690.0,0.0
34,2013-11-30,1259.678,1353.6223333333337,4.0,1.6,30.0,9.7,7.2,5.3,0.0,102760.0,0.0
