group,Date,KWH,Next_3_Days_Energy_Total
24,2013-04-23,768.816,775.7069999999999
24,2013-04-24,785.949,793.8136666666666
24,2013-04-25,772.51,835.8383333333331
24,2013-04-26,768.662,841.8723333333331
24,2013-04-27,840.269,820.4606666666665
24,2013-04-28,898.584,784.3536666666665
24,2013-04-29,786.764,770.6653333333333
24,2013-04-30,776.034,750.4259999999998
24,2013-05-01,790.263,740.5429999999998
24,2013-05-02,745.699,755.9576666666666
24,2013-05-03,715.316,783.7763333333332
24,2013-05-04,760.614,786.4316666666665
24,2013-05-05,791.943,773.9103333333333
24,2013-05-06,798.772,760.1956666666665
24,2013-05-07,768.58,756.976
24,2013-05-08,754.379,773.7329999999998
24,2013-05-09,757.628,809.4063333333332
24,2013-05-10,758.921,811.9053333333331
24,2013-05-11,804.65,804.5573333333332
24,2013-05-12,864.648,781.0913333333332
24,2013-05-13,766.418,789.8409999999999
24,2013-05-14,782.606,801.9166666666665
24,2013-05-15,794.25,824.3166666666666
24,2013-05-16,792.667,832.0203333333333
24,2013-05-17,818.833,826.6233333333333
24,2013-05-18,861.45,794.0289999999999
24,2013-05-19,815.778,780.228
24,2013-05-20,802.642,769.2443333333332
24,2013-05-21,763.667,782.6833333333333
24,2013-05-22,774.375,799.3229999999999
24,2013-05-23,769.691,795.665333333333
24,2013-05-24,803.984,779.5006666666665
24,2013-05-25,824.294,762.1129999999998
24,2013-05-26,758.718,765.3429999999998
24,2013-05-27,755.49,764.3323333333332
24,2013-05-28,772.131,743.7216666666665
24,2013-05-29,768.408,730.9829999999998
24,2013-05-30,752.458,753.7059999999998
24,2013-05-31,710.299,756.7363333333332
24,2013-06-01,730.192,745.6786666666663
24,2013-06-02,820.627,709.4883333333331
24,2013-06-03,719.39,696.2656666666666
24,2013-06-04,697.019,707.4686666666665
24,2013-06-05,712.056,724.1363333333333
24,2013-06-06,679.722,779.7783333333332
24,2013-06-07,730.628,794.1523333333331
24,2013-06-08,762.059,790.1526666666665
24,2013-06-09,846.648,764.9926666666665
24,2013-06-10,773.75,764.9673333333332
24,2013-06-11,750.06,766.8796666666666
24,2013-06-12,771.168,763.9293333333331
24,2013-06-13,773.674,781.4939999999998
24,2013-06-14,755.797,773.8199999999998
24,2013-06-15,762.317,772.4409999999998
24,2013-06-16,826.368,740.7423333333331
24,2013-06-17,732.775,743.1099999999998
24,2013-06-18,758.18,742.5573333333332
24,2013-06-19,731.272,756.7893333333332
24,2013-06-20,739.878,785.5503333333331
24,2013-06-21,756.522,780.2686666666665
24,2013-06-22,773.968,764.0053333333332
24,2013-06-23,826.161,724.3996666666666
24,2013-06-24,740.677,706.7973333333333
24,2013-06-25,725.178,711.1786666666666
24,2013-06-26,707.344,718.6629999999999
24,2013-06-27,687.87,746.2589999999999
24,2013-06-28,738.322,746.2616666666664
24,2013-06-29,729.797,746.1219999999998
24,2013-06-30,770.658,731.1063333333332
24,2013-07-01,738.33,717.4963333333332
24,2013-07-02,729.378,704.5189999999999
24,2013-07-03,725.611,698.6933333333333
24,2013-07-04,697.5,725.8243333333334
24,2013-07-05,690.446,741.1743333333333
24,2013-07-06,708.134,746.7156666666665
24,2013-07-07,778.893,725.2616666666664
24,2013-07-08,736.496,712.4716666666665
24,2013-07-09,724.758,704.0809999999998
24,2013-07-10,714.531,705.6026666666666
24,2013-07-11,698.126,727.6923333333331
24,2013-07-12,699.586,745.1293333333332
24,2013-07-13,719.096,760.5113333333333
24,2013-07-14,764.395,752.9733333333332
24,2013-07-15,751.8969999999999,749.2796666666667
24,2013-07-16,765.242,751.3483333333332
24,2013-07-17,741.7810000000001,756.3633333333332
24,2013-07-18,740.816,752.3873333333331
24,2013-07-19,771.448,745.8066666666665
24,2013-07-20,756.826,756.0813333333332
24,2013-07-21,728.888,757.8259999999999
24,2013-07-22,751.706,752.9633333333331
24,2013-07-23,787.65,737.9413333333332
24,2013-07-24,734.122,742.8026666666665
24,2013-07-25,737.118,754.5169999999998
24,2013-07-26,742.584,755.0673333333333
24,2013-07-27,748.706,738.4779999999997
24,2013-07-28,772.261,710.3066666666665
24,2013-07-29,744.235,691.3246666666664
24,2013-07-30,698.938,694.8726666666665
24,2013-07-31,687.747,695.5956666666666
24,2013-08-01,687.289,714.6049999999999
24,2013-08-02,709.582,718.4583333333331
24,2013-08-03,689.916,710.9669999999998
24,2013-08-04,744.317,691.3616666666666
24,2013-08-05,721.142,671.5606666666666
24,2013-08-06,667.442,668.2256666666666
24,2013-08-07,685.501,664.1889999999999
24,2013-08-08,661.739,691.0186666666665
24,2013-08-09,657.437,703.1476666666664
24,2013-08-10,673.391,707.5289999999999
24,2013-08-11,742.2280000000001,699.3139999999997
24,2013-08-12,693.824,711.4769999999999
24,2013-08-13,686.535,707.3306666666666
24,2013-08-14,717.583,696.1966666666666
24,2013-08-15,730.313,708.5523333333331
24,2013-08-16,674.096,719.0096666666665
24,2013-08-17,684.181,716.4503333333332
24,2013-08-18,767.38,688.7436666666666
24,2013-08-19,705.468,704.4303333333332
24,2013-08-20,676.503,712.7106666666665
24,2013-08-21,684.26,734.1246666666666
24,2013-08-22,752.528,714.7573333333331
24,2013-08-23,701.344,716.5976666666666
24,2013-08-24,748.502,700.1123333333331
24,2013-08-25,694.426,685.9399999999999
24,2013-08-26,706.865,679.0013333333332
24,2013-08-27,699.046,680.0053333333332
24,2013-08-28,651.909,707.8696666666665
24,2013-08-29,686.049,732.6709999999998
24,2013-08-30,702.058,736.9349999999998
24,2013-08-31,735.502,734.8923333333332
24,2013-09-01,760.453,718.3609999999999
24,2013-09-02,714.85,718.6876666666666
24,2013-09-03,729.374,719.6339999999999
24,2013-09-04,710.859,734.1979999999999
24,2013-09-05,715.83,750.5203333333333
24,2013-09-06,732.213,764.2779999999998
24,2013-09-07,754.551,769.9086666666666
24,2013-09-08,764.797,770.6606666666665
24,2013-09-09,773.486,770.8996666666666
24,2013-09-10,771.443,786.2766666666665
24,2013-09-11,767.053,819.6779999999999
24,2013-09-12,774.203,862.8246666666664
24,2013-09-13,817.574,870.2846666666665
24,2013-09-14,867.257,854.2909999999998
24,2013-09-15,903.643,820.9523333333332
24,2013-09-16,839.954,807.3529999999997
24,2013-09-17,819.276,794.7249999999999
24,2013-09-18,803.627,800.0219999999999
24,2013-09-19,799.156,834.6476666666666
24,2013-09-20,781.392,834.6903333333331
24,2013-09-21,819.518,826.1793333333331
24,2013-09-22,903.033,795.7273333333333
24,2013-09-23,781.52,797.2523333333332
24,2013-09-24,793.985,782.7743333333332
24,2013-09-25,811.677,781.3626666666665
24,2013-09-26,786.095,822.3759999999999
24,2013-09-27,750.551,835.9036666666666
24,2013-09-28,807.442,834.8449999999999
24,2013-09-29,909.135,797.5606666666664
24,2013-09-30,791.134,801.6576666666665
24,2013-10-01,804.266,795.8266666666665
24,2013-10-02,797.282,821.3239999999997
24,2013-10-03,803.425,858.1419999999998
24,2013-10-04,786.773,859.8736666666665
24,2013-10-05,873.774,829.9786666666665
24,2013-10-06,913.879,790.1826666666666
24,2013-10-07,791.968,798.8763333333333
24,2013-10-08,784.089,807.5339999999998
24,2013-10-09,794.491,829.4113333333331
24,2013-10-10,818.049,862.2733333333332
24,2013-10-11,810.062,860.1926666666665
24,2013-10-12,860.123,850.9473333333332
24,2013-10-13,916.635,843.4359999999998
24,2013-10-14,803.82,844.9436666666666
24,2013-10-15,832.3870000000001,837.1243333333332
24,2013-10-16,894.101,829.9146666666666
24,2013-10-17,808.343,872.1109999999999
24,2013-10-18,808.929,877.4246666666664
24,2013-10-19,872.472,861.2759999999998
24,2013-10-20,934.932,821.2523333333332
24,2013-10-21,824.87,813.1223333333332
24,2013-10-22,824.026,807.5176666666665
24,2013-10-23,814.861,832.0763333333333
24,2013-10-24,800.48,887.5793333333332
24,2013-10-25,807.212,901.7739999999999
24,2013-10-26,888.537,891.7246666666665
24,2013-10-27,966.989,850.1106666666665
24,2013-10-28,849.796,864.8966666666665
24,2013-10-29,858.389,845.9509999999999
24,2013-10-30,842.147,858.3726666666665
24,2013-10-31,894.154,880.5256666666666
24,2013-11-01,801.552,896.6056666666665
24,2013-11-02,879.412,898.1876666666666
24,2013-11-03,960.613,865.4293333333331
24,2013-11-04,849.792,867.1019999999999
24,2013-11-05,884.158,857.5833333333331
24,2013-11-06,862.338,891.7826666666665
24,2013-11-07,854.8100000000001,930.1076666666664
24,2013-11-08,855.602,943.0933333333332
24,2013-11-09,964.936,914.5269999999997
24,2013-11-10,969.785,894.3113333333331
24,2013-11-11,894.559,886.1453333333333
24,2013-11-12,879.237,894.4373333333332
24,2013-11-13,909.138,900.6729999999998
24,2013-11-14,870.061,946.8453333333331
24,2013-11-15,904.1129999999999,949.5889999999999
24,2013-11-16,927.845,949.0993333333332
24,2013-11-17,1008.578,945.7813333333332
24,2013-11-18,912.344,967.8116666666665
24,2013-11-19,926.376,982.8716666666666
24,2013-11-20,998.624,980.8269999999999
24,2013-11-21,978.435,1022.0229999999998
24,2013-11-22,971.556,1026.3829999999998
24,2013-11-23,992.49,1028.5559999999998
24,2013-11-24,1102.023,986.6296666666666
24,2013-11-25,984.636,955.074
24,2013-11-26,999.009,925.8639999999999
24,2013-11-27,976.244,943.9189999999999
24,2013-11-28,889.969,1009.2643333333332
24,2013-11-29,911.379,1011.6566666666664
24,2013-11-30,1030.409,1008.8283333333333
24,2013-12-01,1086.0049999999999,971.4136666666665
24,2013-12-02,918.556,977.1836666666665
24,2013-12-03,1021.924,944.3483333333332
24,2013-12-04,973.761,949.7326666666664
24,2013-12-05,935.866,1002.9943333333332
24,2013-12-06,923.418,1014.9449999999998
24,2013-12-07,989.914,1006.0736666666667
24,2013-12-08,1095.651,972.2479999999999
24,2013-12-09,959.27,971.7283333333331
24,2013-12-10,963.3000000000001,964.6419999999998
24,2013-12-11,994.174,950.9856666666665
24,2013-12-12,957.711,987.3336666666664
24,2013-12-13,942.0409999999999,978.9356666666664
24,2013-12-14,953.205,981.7273333333331
24,2013-12-15,1066.7549999999999,930.3659999999999
24,2013-12-16,916.847,939.8163333333332
24,2013-12-17,961.58,917.9459999999999
24,2013-12-18,912.671,946.9576666666666
24,2013-12-19,945.198,979.3599999999998
24,2013-12-20,895.969,1009.9033333333332
24,2013-12-21,999.706,1033.1786666666665
24,2013-12-22,1042.405,1067.5183333333332
24,2013-12-23,987.599,1106.605333333333
24,2013-12-24,1069.532,1099.0309999999997
24,2013-12-25,1145.424,1051.4256666666663
24,2013-12-26,1104.86,1031.3016666666665
24,2013-12-27,1046.809,1018.1193333333332
24,2013-12-28,1002.608,1040.222
24,2013-12-29,1044.488,1065.2893333333332
24,2013-12-30,1007.2620000000001,1037.4723333333332
24,2013-12-31,1068.916,1011.0959999999999
24,2014-01-01,1119.69,966.2173333333332
24,2014-01-02,923.811,996.6759999999998
24,2014-01-03,989.787,975.9466666666666
24,2014-01-04,985.054,958.2269999999999
24,2014-01-05,1015.187,901.6466666666665
24,2014-01-06,927.599,878.1083333333332
24,2014-01-07,931.895,860.5136666666666
24,2014-01-08,845.446,875.5516666666666
24,2014-01-09,856.984,929.5276666666665
24,2014-01-10,879.111,928.0393333333332
24,2014-01-11,890.5600000000001,920.7029999999999
24,2014-01-12,1018.912,870.2933333333332
24,2014-01-13,874.646,874.025
24,2014-01-14,868.551,870.4069999999998
24,2014-01-15,867.683,885.7143333333332
24,2014-01-16,885.841,884.4813333333332
24,2014-01-17,857.697,903.9376666666666
24,2014-01-18,913.605,903.2823333333332
24,2014-01-19,882.142,903.8323333333333
24,2014-01-20,916.066,895.4979999999999
24,2014-01-21,911.639,922.7633333333332
24,2014-01-22,883.792,967.7846666666666
24,2014-01-23,891.063,1023.8766666666666
24,2014-01-24,993.4350000000001,1008.4429999999999
24,2014-01-25,1018.856,994.6313333333331
24,2014-01-26,1059.339,949.9599999999999
24,2014-01-27,947.134,945.1226666666665
24,2014-01-28,977.4209999999999,931.9676666666666
24,2014-01-29,925.325,938.1023333333331
24,2014-01-30,932.622,957.2846666666665
24,2014-01-31,937.956,949.1803333333331
24,2014-02-01,943.729,931.4093333333332
24,2014-02-02,990.169,913.8923333333332
24,2014-02-03,913.643,922.5776666666666
24,2014-02-04,890.416,921.4639999999998
24,2014-02-05,937.618,943.0459999999998
24,2014-02-06,939.699,967.6096666666666
24,2014-02-07,887.075,984.0543333333331
24,2014-02-08,1002.364,978.0319999999998
24,2014-02-09,1013.39,948.5409999999998
24,2014-02-10,936.409,943.0949999999998
24,2014-02-11,984.297,943.7573333333331
24,2014-02-12,924.917,939.7049999999999
24,2014-02-13,920.071,963.0233333333332
24,2014-02-14,986.284,952.7423333333331
24,2014-02-15,912.76,962.2276666666666
24,2014-02-16,990.026,912.9503333333332
24,2014-02-17,955.441,870.3163333333332
24,2014-02-18,941.216,842.1079999999998
24,2014-02-19,842.194,858.7439999999998
25,2012-09-28,813.602,860.2846666666668
25,2012-09-29,817.057,871.0859999999999
25,2012-09-30,887.394,854.9473333333334
25,2012-10-01,876.403,841.1563333333334
25,2012-10-02,849.461,847.4110000000001
25,2012-10-03,838.9780000000001,842.6080000000001
25,2012-10-04,835.03,864.0623333333333
25,2012-10-05,868.225,857.2860000000001
25,2012-10-06,824.569,853.6563333333334
25,2012-10-07,899.393,842.1166666666667
25,2012-10-08,847.896,856.6816666666667
25,2012-10-09,813.68,866.7536666666666
25,2012-10-10,864.774,876.7890000000001
25,2012-10-11,891.591,917.256
25,2012-10-12,843.896,935.9006666666666
25,2012-10-13,894.88,934.7153333333332
25,2012-10-14,1012.992,890.8473333333333
25,2012-10-15,899.83,881.486
25,2012-10-16,891.324,899.6556666666667
25,2012-10-17,881.388,912.1616666666667
25,2012-10-18,871.746,956.625
25,2012-10-19,945.833,949.3676666666667
25,2012-10-20,918.906,957.5369999999999
25,2012-10-21,1005.136,926.3336666666665
25,2012-10-22,924.061,927.8236666666667
25,2012-10-23,943.414,947.2109999999999
25,2012-10-24,911.526,979.0600000000001
25,2012-10-25,928.531,1022.3023333333334
25,2012-10-26,1001.576,1018.527
25,2012-10-27,1007.073,994.3756666666667
25,2012-10-28,1058.258,959.8969999999999
25,2012-10-29,990.25,947.4896666666667
25,2012-10-30,934.619,956.547
25,2012-10-31,954.822,991.9350000000001
25,2012-11-01,953.028,1029.2456666666667
25,2012-11-02,961.791,1021.9883333333333
25,2012-11-03,1060.9859999999999,996.5803333333333
25,2012-11-04,1064.96,967.2116666666667
25,2012-11-05,940.019,968.6370000000001
25,2012-11-06,984.762,948.919
25,2012-11-07,976.854,963.7669999999999
25,2012-11-08,944.295,1011.0553333333334
25,2012-11-09,925.6080000000001,1042.6813333333332
25,2012-11-10,1021.398,1010.5803333333334
25,2012-11-11,1086.16,968.2926666666667
25,2012-11-12,1020.486,946.6876666666667
25,2012-11-13,925.095,966.7883333333333
25,2012-11-14,959.297,977.4696666666665
25,2012-11-15,955.6709999999999,1011.0246666666667
25,2012-11-16,985.397,1006.1336666666667
25,2012-11-17,991.341,991.3753333333334
25,2012-11-18,1056.336,954.4173333333333
25,2012-11-19,970.724,936.2666666666665
25,2012-11-20,947.066,940.305
25,2012-11-21,945.462,964.2610000000001
25,2012-11-22,916.2719999999999,1010.4276666666668
25,2012-11-23,959.181,1024.1983333333335
25,2012-11-24,1017.33,1022.1773333333334
25,2012-11-25,1054.772,1018.4459999999999
25,2012-11-26,1000.493,1028.986
25,2012-11-27,1011.267,1046.8196666666665
25,2012-11-28,1043.578,1093.7176666666667
25,2012-11-29,1032.113,1148.5600000000002
25,2012-11-30,1064.768,1144.803
25,2012-12-01,1184.272,1114.4859999999999
25,2012-12-02,1196.64,1089.5939999999998
25,2012-12-03,1053.497,1108.6376666666665
25,2012-12-04,1093.321,1114.0736666666664
25,2012-12-05,1121.964,1097.6293333333333
25,2012-12-06,1110.628,1130.6416666666667
25,2012-12-07,1109.629,1126.144
25,2012-12-08,1072.631,1100.2283333333332
25,2012-12-09,1209.665,1070.9543333333331
25,2012-12-10,1096.136,1089.5293333333334
25,2012-12-11,994.884,1148.2836666666665
25,2012-12-12,1121.843,1122.3316666666667
25,2012-12-13,1151.861,1100.0473333333332
25,2012-12-14,1171.147,1070.5140000000001
25,2012-12-15,1043.987,1075.095
25,2012-12-16,1085.008,1068.0739999999998
25,2012-12-17,1082.547,1068.6893333333333
25,2012-12-18,1057.73,1062.696
25,2012-12-19,1063.945,1068.614
25,2012-12-20,1084.393,1048.595
25,2012-12-21,1039.75,1039.8453333333332
25,2012-12-22,1081.699,1022.5120000000001
25,2012-12-23,1024.336,1022.1026666666667
25,2012-12-24,1013.501,1024.0216666666665
25,2012-12-25,1029.699,1019.1759999999999
25,2012-12-26,1023.108,1026.4836666666667
25,2012-12-27,1019.258,1028.1353333333334
25,2012-12-28,1015.162,1056.9536666666665
25,2012-12-29,1045.031,1052.8616666666667
25,2012-12-30,1024.213,1077.4076666666667
25,2012-12-31,1101.617,1068.3616666666667
25,2013-01-01,1032.755,1060.1573333333333
25,2013-01-02,1097.8509999999999,1031.2453333333333
25,2013-01-03,1074.479,1042.1319999999998
25,2013-01-04,1008.1419999999999,1044.7223333333334
25,2013-01-05,1011.115,1036.697
25,2013-01-06,1107.139,995.4553333333333
25,2013-01-07,1015.913,1007.3676666666667
25,2013-01-08,987.039,1024.38
25,2013-01-09,983.414,1072.3863333333336
25,2013-01-10,1051.65,1112.0393333333332
25,2013-01-11,1038.076,1148.4696666666666
25,2013-01-12,1127.433,1145.1899999999998
25,2013-01-13,1170.609,1140.2103333333334
25,2013-01-14,1147.367,1116.585
25,2013-01-15,1117.594,1132.2846666666667
25,2013-01-16,1155.67,1165.2363333333333
25,2013-01-17,1076.491,1252.914
25,2013-01-18,1164.693,1255.376
25,2013-01-19,1254.525,1230.43
25,2013-01-20,1339.5240000000001,1160.1833333333334
25,2013-01-21,1172.079,1156.1803333333335
25,2013-01-22,1179.687,1134.236
25,2013-01-23,1128.784,1094.9859999999999
25,2013-01-24,1160.07,1064.648
25,2013-01-25,1113.854,1031.428
25,2013-01-26,1011.034,1004.21
25,2013-01-27,1069.056,961.3866666666667
25,2013-01-28,1014.194,951.21
25,2013-01-29,929.38,958.5296666666667
25,2013-01-30,940.586,978.3143333333334
25,2013-01-31,983.664,1038.5433333333333
25,2013-02-01,951.339,1049.0006666666666
25,2013-02-02,999.94,1060.0303333333334
25,2013-02-03,1164.3509999999999,1012.6733333333333
25,2013-02-04,982.711,1014.3943333333333
25,2013-02-05,1033.029,1013.0166666666668
25,2013-02-06,1022.28,1039.0023333333334
25,2013-02-07,987.874,1096.7623333333333
25,2013-02-08,1028.896,1113.221
25,2013-02-09,1100.237,1103.27
25,2013-02-10,1161.154,1067.1083333333333
25,2013-02-11,1078.272,1034.6896666666667
25,2013-02-12,1070.384,1020.0056666666666
25,2013-02-13,1052.669,982.8923333333332
25,2013-02-14,981.016,999.0899999999998
25,2013-02-15,1026.3319999999999,986.0749999999998
25,2013-02-16,941.329,997.8759999999999
25,2013-02-17,1029.609,987.5173333333332
25,2013-02-18,987.287,1027.2953333333332
25,2013-02-19,976.732,1067.86
25,2013-02-20,998.533,1094.2966666666666
